User,Message,Sentiment
0***6,ยังไม่ได้ส่งของเลยส่งเรียบร้อยที่ไหนคะ ยังไม่รับของด้วย แต่เก็บเงินไปแล้วค่ะ ของมาคนละร้านกัน แต่เก็บเงินไป บาทไม่ทอนด้วย จริงๆราคาทั้งหมดมันแค่ บาท ของก็ได้รับแค่ร้านเดียว ช่วยแก้ไขด้วยค่ะ แบบนี้มันไม่โอเค,Negative
ว***.,เนื้อผ้าดีมากสั่งหลายรอบแล้ว,Negative
baichacii,บางมากกกกกกกกกกกกกกกกกกกก,Negative
Aom S.,สินค้าไม่ตรงปก อย่านำรูปสินค้าอื่นมาลงถ้าสินค้าที่ร้านไม่เป็นอย่างที่ขายเสียความรู้สึกมากๆๆ อยากเอาทำผ้าเช็ด เลยค่ะ ของส่งเร็วค่ะ แต่สินค้าไม่ตรงปก ขอโทษที่ริวิวตามความจริง,Negative
n***e,เย็บตะเข็บกางเกงไม่ดีเลยค่ะ ชักครั้งแรกหลุดลุ่ยหมดเลย,Negative
8***0,กางเกงโคตรแย่เลย ซื้อมาแล้วยังไม่ทันใส่เอาเข้าเครื่องซักผ้า ได้เย็บผ้าหลุดหมด ไม่แนะนำซื้อ,Negative
รุ่ง แ.,บอกว่า ตัว แต่ได้ งงมากครับ,Negative
Suriyan A.,อายุแบตเตอรี่ที่ยาวนาน การสำรองพลังงานที่เชื่อถือได้ ประสิทธิภาพและประสิทธิผลที่เชื่อถือได้,Negative
อรณา,คุณภาพเสียใจมาก แบตสำรอง แต่พอชาร์จโทรศัพท์ได้แค่ เอง เสียความรู้สึกมาก ตอนแรกนึกว่าเป็นที่โทรศัพท์เรามีปัญหา เลยลองชาร์จ เครื่องอื่นดู ได้ คือชาร์จทิ้งไว้ไม่ได้เล่นเลยทั้ง เครื่อง เสียใจมาก วัสดุสวย แต่คุณภาพไม่ได้เลย,Negative
wilailuck J.,ชำรุดยังกล้าขายอีกแย่จัง,Negative
*******541,ทางร้านส่งของมาให้ไม่ครบค่ะขาดสีนี้ทั้ง ตัวเลย แย่ๆๆๆ,Negative
Qcc,วัสดุ ขนาดไม่ตรงตามที่สั่งขนาดขาเล็กมาก การออกแบบ,Negative
Nachanok H.,ผ้าบางมาก ให้ดาวไม่เกี่ยวกับสินค้า แต่เป็นการบริการและการตอบคำถามของที่ร้านคือแย่,Negative
🌺🔥ოণ Ҩ.,สิ้นค้าไม่มีคุณภาพเก็บความเย็นไม่อยู่ครั้งหน้าจะไม่ใช้บริการร้านนี้,Negative
ศุภชานันท์ ว.,ผ้าบางมาก,Negative
Bow L.,การออกแบบผ้ามันยืด,Negative
สุขใส ร.,ส่งเร็วมากค่ะตรงปกค่ะชอบมากค่ะใสแล้วสบายค่ะ,Negative
0***6,ไม่ดีครับใช้ได้นาทีดับเฉยเลยขยาดชาตเต็แล้ว,Negative
เปมิกา เ.,ไม่เดินเรือน,Negative
ส***.,เสียงไม่ดี เสียงแตกของไม่ดีจะเอามาขายทำไมแย่มาก,Negative
T***.,ฟรีไซด์แต่ตัวเล็ก,Negative
*******051,อุปกรณ์ชำรุด เปิดถุงมากล่องเปิด,Negative
จิรพัชร์ พ.,ได้รับสินค้าไม่ครบคะสั่งสีเทาสั่งสีดำจ่ายเงินไปตัวแต่ได้สินค้ามาตัวสีเทาแพ็คมาตัวแต่สีดำแพ็คมาตัว รู้สึกแย่มากๆ,Negative
วาสนา โ.,ผ้านุ่มและดูดซับได้ดีเหมาะสมเป็นของขวัญที่สมบูรณ์แบบ,Negative
Phuwadon K.,ไม่ไหวเลยสั่งหูฟังได้สายชาร์จ,Negative
สัมฤทธิ์ ฟ.,ถุงก็ไม่แพคมาให้มัดหนังยาง,Negative
*******124,กางเกงไม่ตรงปก สีไม่สวย สั่งไซต์เอส ได้เอ็ม,Negative
N***a,สินค้าส่งมาไม่ครบการติดต่อประสานงานไม่มีเป็นร้านค้าที่เหี้ยมาก สินค้าตัวอื่นไม่มีจะบอกปฏิเสธลูกค้าก็ไม่เป็นไรแต่นี่ส่งสินค้าอย่างอื่นมาแทนเพื่อหลอกตาลูกค้าในการที่จะให้รับสินค้าทำงานได้อุบาทว์มากๆอย่าได้เจอะได้เจอกันอีกเลยใครอยากเข้าไปซื้อร้านนี้เด็ดขาดขอเตือนด้วยความระมัดระวัง,Negative
